DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt
"2025-10-04 11:15:00","389.2","482.8","20.5","4.154"
"2025-10-04 11:30:00","372.8","494.3","20.4","4.154"
"2025-10-04 11:45:00","357.7","483.2","20.4","4.154"
"2025-10-04 12:00:00","359.3","493","20.4","4.154"
"2025-10-04 12:15:00","347.7","485.2","20.4","4.154"
"2025-10-04 12:30:00","340.7","490.8","20.3","4.139"
"2025-10-04 12:45:00","337.5","482.3","20.3","4.139"
"2025-10-04 13:00:00","330","485.2","20.3","4.139"
"2025-10-04 13:15:00","328.8","486.8","20.3","4.139"
"2025-10-04 13:30:00","323.5","481","20.2","4.139"
"2025-10-04 13:45:00","326","486.8","20.2","4.139"
"2025-10-04 14:00:00","323.7","480","20.2","4.139"
"2025-10-04 14:15:00","325.8","493.2","20.2","4.139"
"2025-10-04 14:30:00","321.2","480","20.2","4.169"
"2025-10-04 14:45:00","323.8","491.8","20.2","4.185"
"2025-10-04 15:00:00","323","489.2","20.2","4.2"
"2025-10-04 15:15:00","331.3","510.3","20.3","4.215"
"2025-10-04 15:30:00","352.2","491.5","20.5","4.382"
"2025-10-04 15:45:00","363.5","495.8","20.7","4.397"
"2025-10-04 16:00:00","494.8","493","21.1","4.397"
"2025-10-04 16:15:00","455.3","486.8","20.9","4.397"
"2025-10-04 16:30:00","432.8","491.5","20.6","4.397"
"2025-10-04 16:45:00","404.7","485.7","20.4","4.397"
"2025-10-04 17:00:00","388.5","495.8","20.3","4.397"
"2025-10-04 17:15:00","372.3","484.3","20.3","4.397"
"2025-10-04 17:30:00","364.7","495.2","20.3","4.397"
"2025-10-04 17:45:00","355.3","487.2","20.3","4.397"
"2025-10-04 18:00:00","353.2","488.7","20.4","4.397"
"2025-10-04 18:15:00","345.7","487.5","20.4","4.397"
"2025-10-04 18:30:00","342.2","480.2","20.4","4.397"
"2025-10-04 18:45:00","346.2","490.3","20.5","4.397"
"2025-10-04 19:00:00","337.3","481.3","20.5","4.397"
"2025-10-04 19:15:00","333.7","491.7","20.6","4.397"
"2025-10-04 19:30:00","331.8","482.5","20.6","4.397"
"2025-10-04 19:45:00","331","490.7","20.6","4.412"
"2025-10-04 20:00:00","328.7","483.5","20.6","4.412"
"2025-10-04 20:15:00","322.7","486.7","20.6","4.412"
"2025-10-04 20:30:00","327.7","488.7","20.7","4.412"
"2025-10-04 20:45:00","325.3","479.8","20.7","4.412"
"2025-10-04 21:00:00","326.5","508.5","20.8","4.412"
"2025-10-04 21:15:00","332.3","490.5","21","4.412"
"2025-10-04 21:30:00","402.7","501.7","21.5","4.412"
"2025-10-04 21:45:00","467.7","488.3","21.5","4.397"
"2025-10-04 22:00:00","451.3","499.2","21.2","4.321"
"2025-10-04 22:15:00","408.2","489.7","21","4.397"
"2025-10-04 22:30:00","388.3","488.5","20.8","4.382"
"2025-10-04 22:45:00","381","487.5","20.7","4.275"
"2025-10-04 23:00:00","357.3","482","20.6","4.397"
"2025-10-04 23:15:00","357.7","492","20.6","4.321"
"2025-10-04 23:30:00","349.2","482","20.6","4.245"
"2025-10-04 23:45:00","346","493","20.5","4.2"
"2025-10-05 00:00:00","340.7","484.8","20.5","4.2"
"2025-10-05 00:15:00","340.7","489","20.5","4.2"
"2025-10-05 00:30:00","337","485.3","20.5","4.2"
"2025-10-05 00:45:00","336","483","20.5","4.2"
"2025-10-05 01:00:00","334.2","492","20.5","4.185"
"2025-10-05 01:15:00","336.2","480.5","20.6","4.185"
"2025-10-05 01:30:00","340.3","491.5","20.6","4.169"
"2025-10-05 01:45:00","333.8","483","20.5","4.154"
"2025-10-05 02:00:00","335.3","491.7","20.5","4.154"
"2025-10-05 02:15:00","334.3","484","20.5","4.154"
"2025-10-05 02:30:00","330.7","495.3","20.5","4.154"
"2025-10-05 02:45:00","329.7","496.5","20.5","4.154"
"2025-10-05 03:00:00","347","494.5","20.6","4.154"
"2025-10-05 03:15:00","504.8","499.3","21.1","4.154"
"2025-10-05 03:30:00","495.8","491.7","21.1","4.154"
"2025-10-05 03:45:00","456.3","502","21","4.154"
"2025-10-05 04:00:00","421.2","490.5","20.8","4.154"
"2025-10-05 04:15:00","381.7","498.3","20.6","4.154"
"2025-10-05 04:30:00","373.8","491.7","20.5","4.154"
"2025-10-05 04:45:00","361.8","488.2","20.4","4.154"
"2025-10-05 05:00:00","358.7","489","20.38","4.154"
"2025-10-05 05:15:00","346.5","482.5","20.3","4.154"
"2025-10-05 05:30:00","349","493.3","20.3","4.154"
"2025-10-05 05:45:00","337.8","485","20.3","4.154"
"2025-10-05 06:00:00","335.3","495.7","20.3","4.154"
"2025-10-05 06:15:00","334.3","488.5","20.2","4.154"
"2025-10-05 06:30:00","333.5","490.5","20.2","4.154"
"2025-10-05 06:45:00","326.7","488.8","20.2","4.154"
"2025-10-05 07:00:00","324.2","484.3","20.2","4.154"
"2025-10-05 07:15:00","325.2","493.8","20.2","4.154"
"2025-10-05 07:30:00","321.3","482.7","20.2","4.154"
"2025-10-05 07:45:00","323.7","493.5","20.2","4.154"
"2025-10-05 08:00:00","320","495","20.2","4.154"
"2025-10-05 08:15:00","318.5","505.7","20.2","4.154"
"2025-10-05 09:00:00","445.8","500.5","20.8","4.154"
"2025-10-05 09:15:00","441.3","495.7","20.7","4.154"
"2025-10-05 09:30:00","444.8","497.8","20.7","4.154"
"2025-10-05 09:45:00","421.7","490","20.6","4.154"
"2025-10-05 10:00:00","398.5","499.7","20.4","4.154"
"2025-10-05 10:15:00","375.5","487.7","20.3","4.154"
"2025-10-05 10:30:00","362.7","497","20.2","4.139"
"2025-10-05 10:45:00","353","491.2","20.1","4.139"
"2025-10-05 11:00:00","348.8","489.7","20.1","4.139"
"2025-10-05 11:15:00","342.8","490.3","20","4.139"
"2025-10-05 11:30:00","336.7","485.8","20","4.139"
"2025-10-05 11:45:00","336.7","495.8","20","4.139"
"2025-10-05 12:00:00","329.3","485","20","4.139"
"2025-10-05 12:15:00","332.7","495.8","19.9","4.139"
"2025-10-05 12:30:00","326.3","488.8","19.9","4.139"
"2025-10-05 12:45:00","325.8","494.8","19.9","4.139"
"2025-10-05 13:00:00","325.5","488.7","19.9","4.139"
"2025-10-05 13:15:00","318.3","489","19.9","4.139"
"2025-10-05 13:30:00","321.2","499.8","19.9","4.139"
"2025-10-05 13:45:00","321.5","495.8","20","4.139"
"2025-10-05 14:00:00","324.3","499.8","20.2","4.139"
"2025-10-05 14:15:00","465","492","20.7","4.139"
"2025-10-05 14:30:00","464.2","501.8","20.4","4.139"
"2025-10-05 14:45:00","430.5","489.2","20.2","4.169"
"2025-10-05 15:00:00","410","500.5","20.1","4.185"
"2025-10-05 15:15:00","379.5","498.8","20","4.26"
"2025-10-05 15:30:00","377.3","500.3","20.1","4.382"
"2025-10-05 15:45:00","376.8","495.7","20.1","4.397"
"2025-10-05 16:00:00","370.7","489.3","20.4","4.397"
"2025-10-05 16:15:00","361.7","498.2","20.2","4.397"
"2025-10-05 16:30:00","357.5","488.3","20.2","4.397"
"2025-10-05 16:45:00","352","497.3","20.2","4.397"
"2025-10-05 17:00:00","346.3","488.2","20.2","4.397"
"2025-10-05 17:15:00","342.8","497.2","20.2","4.397"
"2025-10-05 17:30:00","341.3","487.3","20.3","4.397"
"2025-10-05 17:45:00","337.8","491.2","20.3","4.397"
"2025-10-05 18:00:00","340.2","490.2","20.3","4.397"
"2025-10-05 18:15:00","338.2","484.2","20.3","4.397"
"2025-10-05 18:30:00","338.3","491.2","20.3","4.412"
"2025-10-05 18:45:00","335.5","483.8","20.4","4.397"
"2025-10-05 19:00:00","337.7","494.8","20.4","4.397"
"2025-10-05 19:15:00","336","493","20.5","4.397"
"2025-10-05 19:30:00","336.2","502.2","20.6","4.412"
"2025-10-05 19:45:00","455.8","494","21.1","4.412"
"2025-10-05 20:00:00","462.5","492.8","21.1","4.412"
"2025-10-05 20:15:00","441.8","490.8","20.9","4.412"
"2025-10-05 20:30:00","398.5","483.5","20.8","4.412"
"2025-10-05 20:45:00","390.8","494.2","20.7","4.412"
"2025-10-05 21:00:00","371","482.5","20.8","4.412"
"2025-10-05 21:15:00","364.2","494.7","20.8","4.412"
"2025-10-05 21:30:00","355.7","488.8","20.8","4.412"
"2025-10-05 21:45:00","355.8","500","20.8","4.397"
"2025-10-05 22:00:00","358.2","492.8","20.9","4.26"
"2025-10-05 22:15:00","368.7","488.5","21.1","4.397"
"2025-10-05 22:30:00","369.7","495","21","4.321"
"2025-10-05 22:45:00","347.7","483.2","20.9","4.336"
"2025-10-05 23:00:00","351","495","20.8","4.382"
"2025-10-05 23:15:00","345.5","486.8","20.8","4.351"
"2025-10-05 23:30:00","343.5","492.8","20.8","4.245"
"2025-10-05 23:45:00","342.8","485.8","20.7","4.2"
"2025-10-06 00:00:00","339.7","485.5","20.7","4.2"
"2025-10-06 00:15:00","341.7","491","20.7","4.2"
"2025-10-06 00:30:00","336.8","481.7","20.7","4.2"
"2025-10-06 00:45:00","335.7","500.5","20.7","4.2"
"2025-10-06 01:00:00","334.2","494.2","20.7","4.185"
"2025-10-06 01:15:00","462","501","21.1","4.185"
"2025-10-06 01:30:00","491.8","490.3","21.2","4.169"
"2025-10-06 01:45:00","432.7","493.8","20.93","4.154"
"2025-10-06 02:00:00","422.7","491.8","20.8","4.154"
"2025-10-06 02:15:00","395.5","484.2","20.7","4.154"
"2025-10-06 02:30:00","370","494.7","20.6","4.169"
"2025-10-06 02:45:00","360.5","486.2","20.6","4.154"
"2025-10-06 03:00:00","359.3","497.2","20.6","4.154"
"2025-10-06 03:15:00","353.5","486.2","20.7","4.154"
"2025-10-06 03:30:00","343.2","495.5","20.7","4.154"
"2025-10-06 03:45:00","342.7","498.8","20.6","4.154"
"2025-10-06 04:00:00","342.5","497","20.6","4.154"
"2025-10-06 04:15:00","352.2","496.8","20.7","4.154"
"2025-10-06 04:30:00","361.3","489","20.9","4.154"
"2025-10-06 04:45:00","358.2","498.8","20.8","4.154"
"2025-10-06 05:00:00","351","486.8","20.7","4.154"
"2025-10-06 05:15:00","341.7","496.5","20.6","4.154"
"2025-10-06 05:30:00","339","488.3","20.6","4.154"
"2025-10-06 05:45:00","335.3","492.3","20.6","4.154"
"2025-10-06 06:00:00","334.2","488.5","20.5","4.154"
"2025-10-06 06:15:00","328.2","494.2","20.5","4.154"
"2025-10-06 06:30:00","328.2","501.7","20.5","4.154"
"2025-10-06 06:45:00","324.2","493","20.6","4.154"
"2025-10-06 07:00:00","501.8","499.8","21.1","4.154"
"2025-10-06 07:15:00","446","491.8","20.9","4.154"
"2025-10-06 07:30:00","417.7","500.7","20.7","4.154"
"2025-10-06 07:45:00","388.8","490","20.6","4.154"
"2025-10-06 08:00:00","377","495.5","20.5","4.154"
"2025-10-06 08:15:00","358.8","492.8","20.5","4.154"
"2025-10-06 08:30:00","349","486.8","20.4","4.154"
"2025-10-06 08:45:00","339.8","490.8","20.3","4.154"
"2025-10-06 09:00:00","334.8","487.2","20.3","4.154"
"2025-10-06 09:15:00","331.3","502","20.3","4.154"
"2025-10-06 09:30:00","329.5","488.5","20.3","4.154"
"2025-10-06 09:45:00","345","497.7","20.4","4.154"
"2025-10-06 10:00:00","345.5","494.2","20.4","4.154"
"2025-10-06 10:15:00","347.2","502.8","20.3","4.154"
"2025-10-06 10:30:00","362","498","20.4","4.139"
"2025-10-06 10:45:00","380.2","492.7","20.53","4.139"
"2025-10-06 11:00:00","371.5","498.8","20.4","4.139"
"2025-10-06 11:15:00","360.2","488.3","20.3","4.139"
"2025-10-06 11:30:00","349","496.7","20.2","4.139"
"2025-10-06 11:45:00","340.7","489.2","20.2","4.139"
"2025-10-06 12:00:00","334.5","506.7","20.1","4.139"
"2025-10-06 12:15:00","335.5","495.8","20.2","4.139"
"2025-10-06 12:30:00","441.3","500.5","20.7","4.139"
"2025-10-06 12:45:00","466.5","498.5","20.68","4.139"
"2025-10-06 13:00:00","444.7","491.2","20.4","4.139"
"2025-10-06 13:15:00","404.5","496.3","20.3","4.139"
"2025-10-06 13:30:00","384.8","489.5","20.2","4.139"
"2025-10-06 13:45:00","366.5","499.3","20.1","4.139"
"2025-10-06 14:00:00","350.8","489","20.1","4.139"
"2025-10-06 14:15:00","343.2","497.7","20","4.139"
"2025-10-06 14:30:00","343.7","491.8","20","4.139"
"2025-10-06 14:45:00","336.8","492.7","20","4.169"
"2025-10-06 15:00:00","336.8","491.7","20","4.185"
"2025-10-06 15:15:00","333.7","487.7","20","4.382"
"2025-10-06 15:30:00","334.3","496.8","20.1","4.382"
"2025-10-06 15:45:00","330.2","488","20.1","4.397"
"2025-10-06 16:00:00","328","497","20.2","4.397"
"2025-10-06 16:15:00","326.2","491","20.2","4.397"
"2025-10-06 16:30:00","327.5","505.8","20.28","4.397"
"2025-10-06 16:45:00","327.5","497.2","20.4","4.397"
"2025-10-06 17:00:00","330.7","506","20.5","4.397"
"2025-10-06 17:15:00","336.8","497","20.6","4.412"
"2025-10-06 17:30:00","357.3","507.2","20.7","4.397"
"2025-10-06 17:45:00","354.5","499.8","20.8","4.397"
"2025-10-06 18:00:00","366.7","501","21","4.397"
"2025-10-06 18:15:00","489.7","502.8","21.3","4.397"
"2025-10-06 18:30:00","439.8","492.2","21.1","4.397"
"2025-10-06 18:45:00","422.7","500.7","20.9","4.397"
"2025-10-06 19:00:00","402.3","492","20.9","4.397"
"2025-10-06 19:15:00","383.7","499.8","20.9","4.397"
"2025-10-06 19:30:00","370.2","489.3","20.9","4.412"
"2025-10-06 19:45:00","355.3","494.5","20.9","4.412"
"2025-10-06 20:00:00","351.3","492.8","20.9","4.412"
"2025-10-06 20:15:00","335.2","488.2","20.93","4.412"
"2025-10-06 20:30:00","338.7","494","21","4.412"
"2025-10-06 20:45:00","333.2","485.8","21.1","4.412"
"2025-10-06 21:00:00","339.2","496.8","21.1","4.412"
"2025-10-06 21:15:00","337.5","485.8","21.2","4.412"
"2025-10-06 21:30:00","331.5","495.5","21.2","4.412"
"2025-10-06 21:45:00","331.3","491","21.2","4.397"
"2025-10-06 22:00:00","325.5","488.3","21.1","4.26"
"2025-10-06 22:15:00","334.3","490.8","21.1","4.397"
"2025-10-06 22:30:00","328.7","483.2","21","4.26"
"2025-10-06 22:45:00","333.5","494.8","21","4.397"
"2025-10-06 23:00:00","332.7","494.7","21","4.397"
"2025-10-06 23:15:00","334","509.5","21","4.397"
"2025-10-06 23:30:00","334.7","500.5","21.1","4.26"
"2025-10-06 23:45:00","344.3","505.2","21.2","4.2"
"2025-10-07 00:00:00","401.8","499.2","21.7","4.2"
"2025-10-07 00:15:00","426.7","494.5","21.7","4.2"
"2025-10-07 00:30:00","410","502.3","21.5","4.2"
"2025-10-07 00:45:00","391","490.3","21.3","4.2"
"2025-10-07 01:00:00","364.3","500.8","21.2","4.2"
"2025-10-07 01:15:00","353.2","492","21.2","4.2"
"2025-10-07 01:30:00","344.7","498","21.1","4.169"
"2025-10-07 01:45:00","339.8","493","21.1","4.169"
"2025-10-07 02:00:00","339.2","489.8","21.1","4.154"
"2025-10-07 02:15:00","332","498.7","21.07","4.154"
"2025-10-07 02:30:00","330.5","488.8","21","4.154"
"2025-10-07 02:45:00","328.7","499.5","21","4.154"
"2025-10-07 03:00:00","323.5","492.3","21","4.154"
"2025-10-07 03:15:00","321.7","504.7","21","4.154"
"2025-10-07 03:30:00","318.8","493.7","21","4.154"
"2025-10-07 03:45:00","314.5","505.2","21.1","4.154"
"2025-10-07 04:00:00","310.8","498.2","21.1","4.154"
"2025-10-07 04:15:00","305.8","499.2","21.1","4.154"
"2025-10-07 04:30:00","302.7","499.2","21.1","4.154"
"2025-10-07 04:45:00","301","501","21.1","4.154"
"2025-10-07 05:00:00","302.7","508.8","21.17","4.154"
"2025-10-07 05:15:00","437.7","498.8","21.53","4.154"
"2025-10-07 05:30:00","491.3","510","21.5","4.154"
"2025-10-07 05:45:00","464.7","503","21.4","4.154"
"2025-10-07 06:00:00","462.3","511.2","21.4","4.154"
"2025-10-07 06:15:00","434","499.2","21.3","4.154"
"2025-10-07 06:30:00","381.2","504.3","21.1","4.154"
"2025-10-07 06:45:00","383.7","500","20.9","4.154"
"2025-10-07 07:00:00","349.8","495.2","20.8","4.154"
"2025-10-07 07:15:00","342.7","497.7","20.7","4.154"
"2025-10-07 07:30:00","337.5","491.2","20.6","4.154"
"2025-10-07 07:45:00","333.3","501.3","20.6","4.154"
"2025-10-07 08:00:00","324.7","489.5","20.6","4.154"
"2025-10-07 08:15:00","319.8","500","20.6","4.154"
"2025-10-07 08:30:00","317.5","492.3","20.5","4.154"
"2025-10-07 08:45:00","316.5","501.2","20.5","4.154"
"2025-10-07 09:00:00","317.5","492","20.5","4.154"
"2025-10-07 09:15:00","313.2","497.7","20.4","4.154"
"2025-10-07 09:30:00","314.2","497","20.4","4.154"
"2025-10-07 09:45:00","309.8","491.7","20.4","4.154"
"2025-10-07 10:00:00","311.7","497","20.4","4.154"
"2025-10-07 10:15:00","309.3","490","20.3","4.154"
"2025-10-07 10:30:00","314.5","509.3","20.3","4.154"
"2025-10-07 10:45:00","310.8","500.3","20.3","4.154"
"2025-10-07 11:00:00","423.2","507.5","20.6","4.154"
"2025-10-07 11:15:00","479.5","498.3","20.8","4.139"
"2025-10-07 11:30:00","429.3","508","20.6","4.139"
"2025-10-07 11:45:00","404","495.2","20.5","4.139"
"2025-10-07 12:00:00","367.8","504.2","20.4","4.139"
"2025-10-07 12:15:00","356","503.3","20.3","4.139"
"2025-10-07 12:30:00","353.2","505.8","20.3","4.139"
"2025-10-07 12:45:00","354","502","20.4","4.139"
"2025-10-07 13:00:00","361.7","494.7","20.5","4.139"
"2025-10-07 13:15:00","355.2","504.5","20.4","4.139"
"2025-10-07 13:30:00","343.7","493.2","20.3","4.139"
"2025-10-07 13:45:00","334.2","501.7","20.2","4.139"
"2025-10-07 14:00:00","324","497","20.2","4.139"
"2025-10-07 14:15:00","325.5","509","20.2","4.139"
"2025-10-07 14:30:00","320.2","496","20.2","4.139"
"2025-10-07 14:45:00","319","506.2","20.3","4.169"
"2025-10-07 15:00:00","329.8","497","20.3","4.185"
"2025-10-07 15:15:00","334.2","501.5","20.2","4.382"
"2025-10-07 15:30:00","331.2","494.8","20.1","4.382"
"2025-10-07 15:45:00","329.5","493.7","20.1","4.397"
"2025-10-07 16:00:00","324.7","503","20.1","4.397"
"2025-10-07 16:15:00","323.5","504","20.2","4.397"
"2025-10-07 16:30:00","323.2","507.3","20.23","4.397"
"2025-10-07 16:45:00","352.7","499","20.6","4.397"
"2025-10-07 17:00:00","457.7","509.8","20.8","4.397"
"2025-10-07 17:15:00","428.8","497","20.6","4.397"
"2025-10-07 17:30:00","412.8","508","20.6","4.397"
"2025-10-07 17:45:00","375","498.7","20.6","4.397"
"2025-10-07 18:00:00","366.7","502.5","20.6","4.397"
"2025-10-07 18:15:00","350.3","497.7","20.6","4.412"
"2025-10-07 18:30:00","342.7","495.7","20.6","4.397"
"2025-10-07 18:45:00","335.5","507.8","20.7","4.397"
"2025-10-07 19:00:00","335.8","500.7","20.7","4.397"
"2025-10-07 19:15:00","341","506.8","20.9","4.397"
"2025-10-07 19:30:00","347.3","497.7","21","4.412"
"2025-10-07 19:45:00","342.8","509.3","21","4.412"
"2025-10-07 20:00:00","336.2","497.7","20.9","4.412"
"2025-10-07 20:15:00","331","508.3","21","4.412"
"2025-10-07 20:30:00","331.7","499.2","21.1","4.412"
"2025-10-07 20:45:00","328.8","502","21.1","4.412"
"2025-10-07 21:00:00","326.8","498.3","21.1","4.412"
"2025-10-07 21:15:00","320.7","492.2","21.2","4.412"
"2025-10-07 21:30:00","319.7","503","21.2","4.412"
"2025-10-07 21:45:00","308.3","500.7","21.1","4.397"
"2025-10-07 22:00:00","322.3","508.8","21.1","4.26"
"2025-10-07 22:15:00","335.3","501","21.4","4.336"
"2025-10-07 22:30:00","495.3","509.8","21.5","4.26"
"2025-10-07 22:45:00","454","496.2","21.3","4.26"
"2025-10-07 23:00:00","415.2","504.8","21.2","4.26"
"2025-10-07 23:15:00","390.7","497.5","21","4.26"
"2025-10-07 23:30:00","369.5","496.7","21","4.26"
"2025-10-07 23:45:00","352.8","498.5","20.9","4.2"
"2025-10-08 00:00:00","341.5","492.5","20.9","4.2"
"2025-10-08 00:15:00","331","502.3","20.8","4.2"
"2025-10-08 00:30:00","325","491.7","20.8","4.2"
"2025-10-08 00:45:00","320","503.8","20.8","4.2"
"2025-10-08 01:00:00","312.8","494.5","20.8","4.2"
"2025-10-08 01:15:00","316","512.2","20.7","4.185"
"2025-10-08 01:30:00","318.2","502.7","20.8","4.169"
"2025-10-08 01:45:00","321.2","509.2","20.9","4.154"
"2025-10-08 02:00:00","345.5","501.2","21","4.154"
"2025-10-08 02:15:00","347.8","499.3","20.9","4.154"
"2025-10-08 02:30:00","335.2","500.3","20.8","4.154"
"2025-10-08 02:45:00","315.2","493.3","20.7","4.154"
"2025-10-08 03:00:00","314.2","504.7","20.7","4.154"
"2025-10-08 03:15:00","309.3","495.2","20.6","4.154"
"2025-10-08 03:30:00","312.8","513.2","20.6","4.154"
"2025-10-08 03:45:00","313.5","504","20.8","4.154"
"2025-10-08 04:00:00","479.5","513","21.2","4.154"
"2025-10-08 04:15:00","465.7","501.2","21","4.154"
"2025-10-08 04:30:00","412.5","506.7","20.8","4.154"
"2025-10-08 04:45:00","387","500","20.6","4.154"
"2025-10-08 05:00:00","362","500","20.57","4.154"
"2025-10-08 05:15:00","351","499.7","20.5","4.154"
"2025-10-08 05:30:00","336.8","493.2","20.5","4.154"
"2025-10-08 05:45:00","326.3","503.8","20.5","4.154"
"2025-10-08 06:00:00","317.5","493.7","20.5","4.154"
"2025-10-08 06:15:00","311.7","505","20.4","4.154"
"2025-10-08 06:30:00","308","496.7","20.4","4.154"
"2025-10-08 06:45:00","308.2","507.3","20.4","4.154"
"2025-10-08 07:00:00","308.8","496.3","20.4","4.154"
"2025-10-08 07:15:00","306.8","507.3","20.4","4.154"
"2025-10-08 07:30:00","305.7","501.2","20.3","4.154"
"2025-10-08 07:45:00","303.8","501.7","20.3","4.154"
"2025-10-08 08:00:00","301.8","505.3","20.3","4.154"
"2025-10-08 08:15:00","307.2","504","20.4","4.154"
"2025-10-08 08:30:00","311.5","509.2","20.5","4.154"
"2025-10-08 08:45:00","326.7","500.5","20.6","4.154"
"2025-10-08 09:00:00","336.2","507.8","20.6","4.154"
"2025-10-08 09:15:00","331.2","506.8","20.5","4.154"
"2025-10-08 09:30:00","334.2","517","20.6","4.154"
"2025-10-08 09:45:00","386.8","504.2","21","4.154"
"2025-10-08 10:00:00","435.7","512.8","20.9","4.154"
"2025-10-08 10:15:00","421.7","503.3","20.8","4.154"
"2025-10-08 10:30:00","389.8","505.7","20.8","4.154"
"2025-10-08 10:45:00","358","501.2","20.6","4.154"
"2025-10-08 11:00:00","338.2","497.8","20.5","4.154"
"2025-10-08 11:15:00","328","503.8","20.5","4.154"
"2025-10-08 11:30:00","318.7","496","20.4","4.154"
"2025-10-08 11:45:00","313.7","503.7","20.4","4.154"
"2025-10-08 12:00:00","305.7","496.3","20.35","4.154"
"2025-10-08 12:15:00","308.3","508","20.4","4.154"
"2025-10-08 12:30:00","301.2","496","20.32","4.139"
"2025-10-08 12:45:00","297.2","506.5","20.3","4.154"
"2025-10-08 13:00:00","291.8","500","20.3","4.139"
"2025-10-08 13:15:00","298","505.3","20.3","4.154"
"2025-10-08 13:30:00","293.8","497.8","20.3","4.139"
"2025-10-08 13:45:00","292.3","501","20.3","4.139"
"2025-10-08 14:00:00","296.8","502.5","20.4","4.139"
"2025-10-08 14:15:00","297.3","498.3","20.3","4.139"
"2025-10-08 14:30:00","297.7","502.7","20.4","4.139"
"2025-10-08 14:45:00","297.2","511","20.4","4.169"
"2025-10-08 15:00:00","301","517","20.5","4.185"
"2025-10-08 15:15:00","368","508.5","20.9","4.2"
"2025-10-08 15:30:00","506.5","513.5","21.1","4.275"
"2025-10-08 15:45:00","423.7","499.8","20.8","4.2"
"2025-10-08 16:00:00","396","506.3","20.6","4.215"
"2025-10-08 16:15:00","371.2","499.5","20.5","4.215"
"2025-10-08 16:30:00","346.8","505.8","20.5","4.245"
"2025-10-08 16:45:00","334.3","501","20.5","4.245"
"2025-10-08 17:00:00","323.5","502.2","20.4","4.26"
"2025-10-08 17:15:00","318.8","501.7","20.4","4.26"
"2025-10-08 17:30:00","313.2","496.8","20.4","4.26"
"2025-10-08 17:45:00","311.5","505.2","20.4","4.26"
"2025-10-08 18:00:00","307.3","497","20.4","4.26"
"2025-10-08 18:15:00","308.8","504","20.4","4.26"
"2025-10-08 18:30:00","310.8","498.2","20.4","4.26"
"2025-10-08 18:45:00","308.3","508.5","20.4","4.245"
"2025-10-08 19:00:00","307.3","498.2","20.4","4.26"
"2025-10-08 19:15:00","304.8","509.7","20.4","4.26"
"2025-10-08 19:30:00","304.2","501.8","20.4","4.397"
"2025-10-08 19:45:00","301.7","508.8","20.4","4.397"
"2025-10-08 20:00:00","301.3","501.5","20.5","4.397"
"2025-10-08 20:15:00","297.3","511.3","20.5","4.397"
"2025-10-08 20:30:00","297.8","512.8","20.6","4.397"
"2025-10-08 20:45:00","302.7","512.7","20.8","4.397"
"2025-10-08 21:00:00","518.7","511","21.3","4.397"
"2025-10-08 21:15:00","479.7","504.2","21.1","4.397"
"2025-10-08 21:30:00","455","517","20.9","4.397"
"2025-10-08 21:45:00","443.7","507.3","21","4.397"
"2025-10-08 22:00:00","414","512.8","21","4.397"
"2025-10-08 22:15:00","376","502","21","4.397"
"2025-10-08 22:30:00","361.5","507.7","20.9","4.397"
"2025-10-08 22:45:00","325.5","499.8","20.9","4.397"
"2025-10-08 23:00:00","320.8","503.2","20.8","4.397"
"2025-10-08 23:15:00","315","502.3","20.7","4.397"
"2025-10-08 23:30:00","309.2","500","20.6","4.26"
"2025-10-08 23:45:00","308.2","503.8","20.6","4.26"
"2025-10-09 00:00:00","307.2","498.7","20.6","4.245"
"2025-10-09 00:15:00","308.5","511.8","20.5","4.26"
"2025-10-09 00:30:00","301.7","497","20.6","4.245"
"2025-10-09 00:45:00","310","509.7","20.6","4.245"
"2025-10-09 01:00:00","308.3","499.7","20.5","4.245"
"2025-10-09 01:15:00","303","511.5","20.5","4.185"
"2025-10-09 01:30:00","302.7","501.7","20.4","4.169"
"2025-10-09 01:45:00","298.3","509.5","20.4","4.169"
"2025-10-09 02:00:00","296.2","502.5","20.4","4.154"
"2025-10-09 02:15:00","291.7","519.3","20.42","4.154"
"2025-10-09 02:30:00","295.3","511.3","20.5","4.154"
"2025-10-09 02:45:00","437.2","504.8","21","4.154"
"2025-10-09 03:00:00","425.5","508","20.9","4.154"
"2025-10-09 03:15:00","381.2","499","20.7","4.154"
"2025-10-09 03:30:00","359.3","506.2","20.6","4.154"
"2025-10-09 03:45:00","330.7","499.3","20.5","4.154"
"2025-10-09 04:00:00","320","518.3","20.5","4.154"
"2025-10-09 04:15:00","321","506.3","20.6","4.154"
"2025-10-09 04:30:00","344.7","514.2","20.7","4.154"
"2025-10-09 04:45:00","314.8","502","20.6","4.154"
"2025-10-09 05:00:00","310","508.7","20.5","4.154"
"2025-10-09 05:15:00","302.5","502.3","20.4","4.154"
"2025-10-09 05:30:00","293","505.3","20.3","4.154"
"2025-10-09 05:45:00","295","504.5","20.3","4.154"
"2025-10-09 06:00:00","289.7","502.8","20.3","4.154"
"2025-10-09 06:15:00","287","504.5","20.3","4.154"
"2025-10-09 06:30:00","280.7","499.7","20.3","4.154"
"2025-10-09 06:45:00","283","508.3","20.3","4.154"
"2025-10-09 07:00:00","278.3","499.2","20.3","4.154"
