DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt
"2025-10-10 12:30:00","342.7","512","20.5","4.139"
"2025-10-10 12:45:00","353.3","501","20.5","4.139"
"2025-10-10 13:00:00","335.8","502.2","20.4","4.139"
"2025-10-10 13:15:00","330.5","497.8","20.2","4.139"
"2025-10-10 13:30:00","325.5","497.7","20.1","4.139"
"2025-10-10 13:45:00","323.2","499","20","4.139"
"2025-10-10 14:00:00","317.3","493.8","19.9","4.139"
"2025-10-10 14:15:00","317.7","497.8","19.9","4.139"
"2025-10-10 14:30:00","316.8","492.2","19.8","4.139"
"2025-10-10 14:45:00","315.2","501.5","19.8","4.169"
"2025-10-10 15:00:00","315.3","493.2","19.8","4.169"
"2025-10-10 15:15:00","314.3","499","19.8","4.215"
"2025-10-10 15:30:00","312.7","494","19.9","4.215"
"2025-10-10 15:45:00","312.7","502.7","19.9","4.397"
"2025-10-10 16:00:00","312.7","494.5","19.9","4.397"
"2025-10-10 16:15:00","311.7","501.7","20","4.397"
"2025-10-10 16:30:00","309.7","493","20","4.397"
"2025-10-10 16:45:00","310","504.5","20.1","4.397"
"2025-10-10 17:00:00","309.5","494","20.1","4.397"
"2025-10-10 17:15:00","308.3","502","20.2","4.397"
"2025-10-10 17:30:00","309","493.8","20.3","4.412"
"2025-10-10 17:45:00","309.2","504.3","20.4","4.397"
"2025-10-10 18:00:00","310.3","499.2","20.5","4.397"
"2025-10-10 18:15:00","310.8","502.8","20.5","4.397"
"2025-10-10 18:30:00","311.2","492.8","20.5","4.397"
"2025-10-10 18:45:00","324.7","510.3","20.8","4.397"
"2025-10-10 19:00:00","327","494","20.9","4.397"
"2025-10-10 19:15:00","368.3","503","21.03","4.397"
"2025-10-10 19:30:00","362.8","494.3","20.9","4.397"
"2025-10-10 19:45:00","338","501.2","20.9","4.397"
"2025-10-10 20:00:00","335.3","498.2","20.8","4.397"
"2025-10-10 20:15:00","328.5","502","20.8","4.397"
"2025-10-10 20:30:00","322.7","496.5","20.8","4.397"
"2025-10-10 20:45:00","316.5","497.5","20.9","4.397"
"2025-10-10 21:00:00","319.5","540","20.9","4.412"
"2025-10-10 21:15:00","326.8","496.8","21.1","4.412"
"2025-10-10 21:30:00","545.2","499.2","21.6","4.412"
"2025-10-10 21:45:00","490.5","491.3","21.4","4.26"
"2025-10-10 22:00:00","467.5","497.8","21","4.215"
"2025-10-10 22:15:00","420.7","491","20.8","4.26"
"2025-10-10 22:30:00","397","499.5","20.7","4.275"
"2025-10-10 22:45:00","373.8","491.3","20.6","4.397"
"2025-10-10 23:00:00","361.7","500","20.6","4.397"
"2025-10-10 23:15:00","345.7","491.5","20.6","4.397"
"2025-10-10 23:30:00","340.2","501.8","20.6","4.245"
"2025-10-10 23:45:00","331.2","492.3","20.5","4.2"
"2025-10-11 00:00:00","326","500.2","20.5","4.2"
"2025-10-11 00:15:00","329","494.3","20.5","4.245"
"2025-10-11 00:30:00","322.7","504.5","20.5","4.245"
"2025-10-11 00:45:00","325","512.8","20.5","4.245"
"2025-10-11 01:00:00","319.7","505.3","20.6","4.2"
"2025-10-11 01:15:00","410.5","496.3","21.1","4.2"
"2025-10-11 01:30:00","440.7","501.2","21.2","4.169"
"2025-10-11 01:45:00","427.2","492","21.1","4.169"
"2025-10-11 02:00:00","381.7","500.7","20.9","4.169"
"2025-10-11 02:15:00","370.8","494.5","20.8","4.154"
"2025-10-11 02:30:00","365.3","496","20.7","4.154"
"2025-10-11 02:45:00","339.3","494","20.7","4.154"
"2025-10-11 03:00:00","329.2","494.5","20.6","4.154"
"2025-10-11 03:15:00","328.3","497.2","20.6","4.154"
"2025-10-11 03:30:00","321.8","494","20.6","4.154"
"2025-10-11 03:45:00","321.8","496.5","20.6","4.154"
"2025-10-11 04:00:00","315.8","490.2","20.6","4.154"
"2025-10-11 04:15:00","316","501","20.6","4.154"
"2025-10-11 04:30:00","311.5","490.7","20.7","4.154"
"2025-10-11 04:45:00","309.7","498.2","20.7","4.154"
"2025-10-11 05:00:00","306.8","491.8","20.7","4.154"
"2025-10-11 05:15:00","305","502.3","20.7","4.154"
"2025-10-11 05:30:00","304.5","491.7","20.7","4.154"
"2025-10-11 05:45:00","304","501","20.7","4.154"
"2025-10-11 06:00:00","304.2","493","20.7","4.154"
"2025-10-11 06:15:00","304.2","502.8","20.7","4.154"
"2025-10-11 06:30:00","303.3","522.5","20.7","4.154"
"2025-10-11 06:45:00","305.2","502.5","20.8","4.154"
"2025-10-11 07:00:00","325.3","492.5","21","4.154"
"2025-10-11 07:15:00","485.3","501.8","21.3","4.154"
"2025-10-11 07:30:00","452.8","491","21.1","4.154"
"2025-10-11 07:45:00","412.8","505.2","21","4.154"
"2025-10-11 08:00:00","413.8","493.5","21","4.154"
"2025-10-11 08:15:00","396.7","505.2","21","4.154"
"2025-10-11 08:30:00","390.8","493.3","21","4.154"
"2025-10-11 08:45:00","390.3","497.3","21","4.154"
"2025-10-11 09:00:00","357.5","495.3","20.9","4.154"
"2025-10-11 09:15:00","330.2","494.2","20.8","4.154"
"2025-10-11 09:30:00","324.3","493.2","20.7","4.154"
"2025-10-11 09:45:00","316.5","491.8","20.7","4.154"
"2025-10-11 10:00:00","315.2","497.3","20.6","4.154"
"2025-10-11 10:15:00","311","492","20.6","4.154"
"2025-10-11 10:30:00","308.5","495.8","20.5","4.154"
"2025-10-11 10:45:00","309.2","491.3","20.5","4.154"
"2025-10-11 11:00:00","309","498","20.5","4.154"
"2025-10-11 11:15:00","307.3","491.3","20.5","4.154"
"2025-10-11 11:30:00","303.8","497","20.5","4.154"
"2025-10-11 11:45:00","307.5","499.8","20.5","4.139"
"2025-10-11 12:00:00","302.8","500","20.5","4.139"
"2025-10-11 12:15:00","304.5","488.5","20.5","4.139"
"2025-10-11 12:30:00","331.5","505.5","20.8","4.139"
"2025-10-11 12:45:00","335.2","486.5","20.9","4.139"
"2025-10-11 13:00:00","537","498.3","21.2","4.139"
"2025-10-11 13:15:00","494.8","486","20.9","4.139"
"2025-10-11 13:30:00","423.7","494.2","20.7","4.139"
"2025-10-11 13:45:00","409.7","485.3","20.6","4.139"
"2025-10-11 14:00:00","387.8","495.7","20.5","4.139"
"2025-10-11 14:15:00","359","485","20.4","4.139"
"2025-10-11 14:30:00","333.8","500.8","20.4","4.139"
"2025-10-11 14:45:00","337.8","486.2","20.5","4.169"
"2025-10-11 15:00:00","367","496","20.6","4.185"
"2025-10-11 15:15:00","356","485.8","20.5","4.2"
"2025-10-11 15:30:00","334.2","496.3","20.4","4.215"
"2025-10-11 15:45:00","329","487.2","20.3","4.397"
"2025-10-11 16:00:00","328","495.2","20.3","4.397"
"2025-10-11 16:15:00","324.5","485.2","20.2","4.397"
"2025-10-11 16:30:00","322.8","497","20.2","4.397"
"2025-10-11 16:45:00","321.3","488.5","20.2","4.397"
"2025-10-11 17:00:00","318.5","494.3","20.2","4.397"
"2025-10-11 17:15:00","316.7","486.2","20.2","4.397"
"2025-10-11 17:30:00","316","495.7","20.2","4.397"
"2025-10-11 17:45:00","310.7","489","20.2","4.397"
"2025-10-11 18:00:00","314.3","491.7","20.2","4.397"
"2025-10-11 18:15:00","315.5","487","20.2","4.397"
"2025-10-11 18:30:00","318","498.5","20.3","4.321"
"2025-10-11 18:45:00","323.5","490.7","20.4","4.397"
"2025-10-11 19:00:00","483.2","490.3","20.9","4.397"
"2025-10-11 19:15:00","467.7","488.3","20.8","4.397"
"2025-10-11 19:30:00","436","487.7","20.7","4.397"
"2025-10-11 19:45:00","403","489.5","20.6","4.397"
"2025-10-11 20:00:00","374.2","483.7","20.6","4.397"
"2025-10-11 20:15:00","353.7","491.8","20.5","4.397"
"2025-10-11 20:30:00","341","486.2","20.5","4.397"
"2025-10-11 20:45:00","334.2","493.5","20.6","4.397"
"2025-10-11 21:00:00","329","497","20.7","4.397"
"2025-10-11 21:15:00","332.2","491.8","20.8","4.397"
"2025-10-11 21:30:00","343.8","486.2","21.1","4.397"
"2025-10-11 21:45:00","358.2","495.3","21","4.26"
"2025-10-11 22:00:00","342.5","484.7","20.8","4.26"
"2025-10-11 22:15:00","326.8","492.7","20.7","4.26"
"2025-10-11 22:30:00","325.3","484","20.7","4.397"
"2025-10-11 22:45:00","319","496.8","20.6","4.397"
"2025-10-11 23:00:00","317.8","482.8","20.7","4.26"
"2025-10-11 23:15:00","319.2","493","20.7","4.26"
"2025-10-11 23:30:00","325.7","485.3","20.7","4.26"
"2025-10-11 23:45:00","319.5","492","20.6","4.215"
"2025-10-12 00:00:00","322.3","483.8","20.6","4.2"
"2025-10-12 00:15:00","319.5","524.5","20.6","4.245"
"2025-10-12 00:30:00","321","489","20.7","4.245"
"2025-10-12 00:45:00","348.7","488.5","21","4.2"
"2025-10-12 01:00:00","505.8","486","21.1","4.185"
"2025-10-12 01:15:00","440.3","486.2","20.8","4.169"
"2025-10-12 01:30:00","415.2","489","20.7","4.169"
"2025-10-12 01:45:00","392","484.2","20.6","4.169"
"2025-10-12 02:00:00","360.7","489.2","20.5","4.154"
"2025-10-12 02:15:00","346.8","485.7","20.5","4.154"
"2025-10-12 02:30:00","340.2","493","20.4","4.154"
"2025-10-12 02:45:00","330.5","483.2","20.4","4.154"
"2025-10-12 03:00:00","326.2","491.8","20.4","4.154"
"2025-10-12 03:15:00","320.2","487.8","20.5","4.169"
"2025-10-12 03:30:00","316.2","529.7","20.5","4.154"
"2025-10-12 03:45:00","307","486.8","20.7","4.154"
"2025-10-12 04:00:00","340.7","495.2","20.97","4.154"
"2025-10-12 04:15:00","344","487.8","21","4.154"
"2025-10-12 04:30:00","333.5","497","20.9","4.154"
"2025-10-12 04:45:00","320.2","487.3","20.82","4.154"
"2025-10-12 05:00:00","307.5","496.2","20.8","4.154"
"2025-10-12 05:15:00","308.3","488.2","20.8","4.154"
"2025-10-12 05:30:00","305.5","498","20.7","4.154"
"2025-10-12 05:45:00","301.8","486.2","20.7","4.154"
"2025-10-12 06:00:00","299.2","496.3","20.7","4.154"
"2025-10-12 06:15:00","297","495","20.8","4.154"
"2025-10-12 06:30:00","313.2","495.5","20.9","4.154"
"2025-10-12 06:45:00","499","487.7","21.3","4.154"
"2025-10-12 07:00:00","429.7","494.3","21","4.154"
"2025-10-12 07:15:00","409.5","487.5","20.9","4.154"
"2025-10-12 07:30:00","400.8","489.3","20.8","4.154"
"2025-10-12 07:45:00","368","488.2","20.8","4.154"
"2025-10-12 08:00:00","365","489.7","20.8","4.154"
"2025-10-12 08:15:00","330","490.7","20.7","4.154"
"2025-10-12 08:30:00","328.3","487.3","20.7","4.154"
"2025-10-12 08:45:00","307.2","490","20.6","4.154"
"2025-10-12 09:00:00","302.3","484.7","20.6","4.154"
"2025-10-12 09:15:00","299.7","491","20.6","4.154"
"2025-10-12 09:30:00","293.3","486.8","20.6","4.154"
"2025-10-12 09:45:00","295.7","491.8","20.5","4.154"
"2025-10-12 10:00:00","293","483.7","20.4","4.154"
"2025-10-12 10:15:00","299.2","492.8","20.4","4.154"
"2025-10-12 10:30:00","297.8","487.5","20.4","4.154"
"2025-10-12 10:45:00","360.5","492.2","20.6","4.154"
"2025-10-12 11:00:00","351.8","485","20.5","4.154"
"2025-10-12 11:15:00","346.8","494.2","20.3","4.154"
"2025-10-12 11:30:00","333.7","484","20.1","4.154"
"2025-10-12 11:45:00","322","492.3","20","4.154"
"2025-10-12 12:00:00","314.3","526.7","20","4.139"
"2025-10-12 12:15:00","317.5","498.2","20","4.139"
"2025-10-12 12:30:00","333.2","487","20.4","4.139"
"2025-10-12 12:45:00","497","494.8","20.4","4.139"
"2025-10-12 13:00:00","426.7","496.7","20.1","4.139"
"2025-10-12 13:15:00","418.7","497","20","4.139"
"2025-10-12 13:30:00","398.7","485.8","20","4.139"
"2025-10-12 13:45:00","382.7","494.5","20","4.139"
"2025-10-12 14:00:00","357.3","487.7","19.8","4.139"
"2025-10-12 14:15:00","340.3","497.3","19.7","4.139"
"2025-10-12 14:30:00","334","486.3","19.7","4.139"
"2025-10-12 14:45:00","329.5","495.2","19.7","4.169"
"2025-10-12 15:00:00","321.3","487.8","19.7","4.169"
"2025-10-12 15:15:00","319.8","497.2","19.7","4.185"
"2025-10-12 15:30:00","316.7","486.8","19.7","4.275"
"2025-10-12 15:45:00","313.3","496.5","19.7","4.382"
"2025-10-12 16:00:00","312.2","489.5","19.72","4.397"
"2025-10-12 16:15:00","308.8","496.7","19.8","4.397"
"2025-10-12 16:30:00","307.7","487.5","19.8","4.397"
"2025-10-12 16:45:00","305.8","497.7","19.9","4.397"
"2025-10-12 17:00:00","303.7","493.5","20","4.397"
"2025-10-12 17:15:00","303.3","492.3","20","4.397"
"2025-10-12 17:30:00","334.2","488","20.3","4.397"
"2025-10-12 17:45:00","338.7","491.5","20.4","4.397"
"2025-10-12 18:00:00","335","504.7","20.3","4.397"
"2025-10-12 18:15:00","334","492.3","20.4","4.397"
"2025-10-12 18:30:00","525","487.8","20.8","4.397"
"2025-10-12 18:45:00","476.5","487.5","20.8","4.397"
"2025-10-12 19:00:00","442.8","489.7","20.5","4.397"
"2025-10-12 19:15:00","416.5","488.7","20.5","4.397"
"2025-10-12 19:30:00","394.8","487","20.4","4.397"
"2025-10-12 19:45:00","357","483","20.4","4.412"
"2025-10-12 20:00:00","342.7","491.7","20.3","4.397"
"2025-10-12 20:15:00","333.3","483","20.3","4.412"
"2025-10-12 20:30:00","331","504.5","20.3","4.412"
"2025-10-12 20:45:00","325","484.5","20.4","4.412"
"2025-10-12 21:00:00","323","494.7","20.5","4.397"
"2025-10-12 21:15:00","327.2","485","20.6","4.412"
"2025-10-12 21:30:00","336.2","493.2","20.7","4.397"
"2025-10-12 21:45:00","331","484.8","20.6","4.26"
"2025-10-12 22:00:00","328.2","495.8","20.5","4.215"
"2025-10-12 22:15:00","321.3","483","20.4","4.26"
"2025-10-12 22:30:00","313.2","492.2","20.3","4.26"
"2025-10-12 22:45:00","315.8","486","20.3","4.397"
"2025-10-12 23:00:00","312.8","494.2","20.3","4.397"
"2025-10-12 23:15:00","307.8","484.8","20.3","4.397"
"2025-10-12 23:30:00","311.5","509.2","20.4","4.26"
"2025-10-12 23:45:00","313.5","513.3","20.4","4.275"
"2025-10-13 00:00:00","350.8","497.3","20.7","4.26"
"2025-10-13 00:15:00","370.8","487.5","20.8","4.245"
"2025-10-13 00:30:00","478.2","489.7","21.1","4.2"
"2025-10-13 00:45:00","468","490.7","20.9","4.185"
"2025-10-13 01:00:00","434.8","487.8","20.8","4.185"
"2025-10-13 01:15:00","420.7","492","20.7","4.169"
"2025-10-13 01:30:00","392","486.3","20.7","4.154"
"2025-10-13 01:45:00","366.5","491.8","20.6","4.154"
"2025-10-13 02:00:00","343.3","484.8","20.6","4.154"
"2025-10-13 02:15:00","324.8","491.8","20.5","4.154"
"2025-10-13 02:30:00","317","483.7","20.4","4.154"
"2025-10-13 02:45:00","314.8","493.2","20.4","4.154"
"2025-10-13 03:00:00","310","487.7","20.4","4.154"
"2025-10-13 03:15:00","306.3","490.8","20.4","4.154"
"2025-10-13 03:30:00","306.5","483.5","20.4","4.154"
"2025-10-13 03:45:00","308.3","493.7","20.5","4.154"
"2025-10-13 04:00:00","303.7","484.8","20.5","4.154"
"2025-10-13 04:15:00","301.8","492.8","20.4","4.154"
"2025-10-13 04:30:00","301.7","486.5","20.4","4.154"
"2025-10-13 04:45:00","299.8","495.5","20.4","4.154"
"2025-10-13 05:00:00","298","484.2","20.4","4.154"
"2025-10-13 05:15:00","295.2","494.2","20.4","4.154"
"2025-10-13 05:30:00","294.2","486","20.4","4.154"
"2025-10-13 05:45:00","295","504","20.4","4.154"
"2025-10-13 06:00:00","305.2","485.8","20.6","4.154"
"2025-10-13 06:15:00","501.8","524.2","21","4.154"
"2025-10-13 06:30:00","474.3","487.8","21","4.154"
"2025-10-13 06:45:00","442.8","495","20.92","4.154"
"2025-10-13 07:00:00","414.5","486.3","20.7","4.154"
"2025-10-13 07:15:00","367.3","496.2","20.5","4.154"
"2025-10-13 07:30:00","353.7","488.7","20.4","4.154"
"2025-10-13 07:45:00","338.3","493.2","20.3","4.154"
"2025-10-13 08:00:00","321.8","487.8","20.3","4.154"
"2025-10-13 08:15:00","317.3","493.8","20.2","4.154"
"2025-10-13 08:30:00","310.5","490.2","20.2","4.154"
"2025-10-13 08:45:00","306.3","493","20.2","4.154"
"2025-10-13 09:00:00","304.7","491","20.2","4.154"
"2025-10-13 09:15:00","299.3","494.7","20.2","4.154"
"2025-10-13 09:30:00","298.5","491","20.2","4.154"
"2025-10-13 09:45:00","293.3","492","20.2","4.154"
"2025-10-13 10:00:00","290.3","489.8","20.2","4.154"
"2025-10-13 10:15:00","289.7","490.3","20.2","4.139"
"2025-10-13 10:30:00","288.7","491.3","20.1","4.154"
"2025-10-13 10:45:00","287.3","492.8","20.1","4.139"
"2025-10-13 11:00:00","286.3","490.7","20.1","4.154"
"2025-10-13 11:15:00","286.2","489.3","20.1","4.139"
"2025-10-13 11:30:00","286.7","508.8","20.2","4.139"
"2025-10-13 11:45:00","287.2","493.2","20.3","4.139"
"2025-10-13 12:00:00","521","493.2","20.8","4.139"
"2025-10-13 12:15:00","482.2","488.7","20.6","4.139"
"2025-10-13 12:30:00","421.8","494.8","20.4","4.139"
"2025-10-13 12:45:00","404","532.5","20.3","4.139"
"2025-10-13 13:00:00","368","493.8","20.3","4.139"
"2025-10-13 13:15:00","377.8","487.7","20.5","4.139"
"2025-10-13 13:30:00","373.8","490.2","20.5","4.139"
"2025-10-13 13:45:00","352.8","483.3","20.4","4.139"
"2025-10-13 14:00:00","338.3","489.5","20.3","4.139"
"2025-10-13 14:15:00","322.7","485.3","20.2","4.139"
"2025-10-13 14:30:00","316.3","491.8","20.1","4.139"
"2025-10-13 14:45:00","309.8","485.5","20.1","4.169"
"2025-10-13 15:00:00","305.3","490.3","20.1","4.169"
"2025-10-13 15:15:00","301.3","489.7","20.1","4.185"
"2025-10-13 15:30:00","295.2","491.7","20.1","4.2"
"2025-10-13 15:45:00","296.3","493.3","20.1","4.215"
"2025-10-13 16:00:00","292.5","487.8","20.1","4.215"
"2025-10-13 16:15:00","293","496.5","20.2","4.321"
"2025-10-13 16:30:00","293.3","488.3","20.2","4.26"
"2025-10-13 16:45:00","292.3","499.2","20.3","4.397"
"2025-10-13 17:00:00","290.8","486.7","20.4","4.382"
"2025-10-13 17:15:00","299.5","527.5","20.4","4.397"
"2025-10-13 17:30:00","302.5","491.8","20.7","4.382"
"2025-10-13 17:45:00","336.2","497","20.9","4.397"
"2025-10-13 18:00:00","484.3","487.7","21.1","4.397"
"2025-10-13 18:15:00","439.5","496.2","20.9","4.397"
"2025-10-13 18:30:00","420","487","20.7","4.397"
"2025-10-13 18:45:00","376","496.5","20.6","4.397"
"2025-10-13 19:00:00","348.3","484","20.6","4.382"
"2025-10-13 19:15:00","332.7","492.8","20.6","4.26"
"2025-10-13 19:30:00","322.2","503.7","20.5","4.26"
"2025-10-13 19:45:00","330","495.8","20.7","4.26"
"2025-10-13 20:00:00","331.3","483.2","20.8","4.245"
"2025-10-13 20:15:00","252.5","621.5","20.8","4.2"
"2025-10-13 20:30:00","209.8","1145.7","17.7","4.215"
"2025-10-13 20:45:00","221.3","1010","17.1","4.2"
"2025-10-13 21:00:00","147.8","984.3","17.2","4.26"
"2025-10-13 21:15:00","150.3","867.5","17.1","4.397"
"2025-10-13 21:30:00","162.3","726.2","17.3","4.351"
"2025-10-13 21:45:00","169.7","647.8","17.6","4.275"
"2025-10-13 22:00:00","167","603.8","17.6","4.26"
"2025-10-13 22:15:00","173.2","583.5","17.8","4.26"
"2025-10-13 22:30:00","154.3","615.5","18.9","4.185"
"2025-10-13 22:45:00","169.7","637.2","19.1","4.169"
"2025-10-13 23:00:00","143.3","705.7","18.65","4.154"
"2025-10-13 23:15:00","114","1538.5","16","4.154"
"2025-10-13 23:30:00","104.7","1393.3","14.6","4.154"
"2025-10-13 23:45:00","127.3","1222.3","14.8","4.154"
"2025-10-14 00:00:00","349","1142.2","15","4.154"
"2025-10-14 00:15:00","518.7","1060.3","14.8","4.2"
"2025-10-14 00:30:00","581","909.3","15","4.185"
"2025-10-14 00:45:00","604.3","816","15.5","4.154"
"2025-10-14 01:00:00","588","704.7","15.9","4.154"
"2025-10-14 01:15:00","584.8","654.5","15.8","4.154"
"2025-10-14 01:30:00","513.5","600","16.2","4.154"
"2025-10-14 01:45:00","169.8","574.2","16.3","4.154"
"2025-10-14 02:00:00","181.5","570.8","16.77","4.154"
"2025-10-14 02:15:00","100.7","791.3","17","4.154"
"2025-10-14 02:30:00","173.2","1006.5","15.5","4.154"
"2025-10-14 02:45:00","125.7","939","15","4.154"
"2025-10-14 03:00:00","132.2","818.7","15.5","4.154"
"2025-10-14 03:15:00","125.5","690.8","15.4","4.154"
"2025-10-14 03:30:00","144.7","657.5","15.75","4.154"
"2025-10-14 03:45:00","139.7","584","15.9","4.154"
"2025-10-14 04:00:00","151","563.3","16.1","4.154"
"2025-10-14 04:15:00","179.8","548.8","17","4.154"
"2025-10-14 04:30:00","172.8","527.8","16.6","4.154"
"2025-10-14 04:45:00","176.5","522","16.7","4.154"
"2025-10-14 05:00:00","197.3","519.5","17","4.154"
"2025-10-14 05:15:00","210.8","505","17.7","4.154"
"2025-10-14 05:30:00","206","505.7","17.3","4.154"
"2025-10-14 05:45:00","208.7","494.7","17.4","4.154"
"2025-10-14 06:00:00","205.3","493.8","17.5","4.154"
"2025-10-14 06:15:00","210.7","496.2","17.8","4.154"
"2025-10-14 06:30:00","221.8","493.5","18.3","4.154"
"2025-10-14 06:45:00","293","490.8","18.6","4.154"
"2025-10-14 07:00:00","271.3","480.8","18.2","4.154"
"2025-10-14 07:15:00","243.3","483.3","18","4.154"
"2025-10-14 07:30:00","233.2","485.7","18.1","4.154"
"2025-10-14 07:45:00","228.3","514.3","18.2","4.154"
"2025-10-14 08:00:00","229.3","485.5","18.4","4.154"
"2025-10-14 08:15:00","235.5","477","18.7","4.139"
"2025-10-14 08:30:00","233.8","482.2","18.5","4.154"
"2025-10-14 08:45:00","232","477.2","18.4","4.154"
"2025-10-14 09:00:00","232","475.5","18.4","4.154"
"2025-10-14 09:15:00","232","477.7","18.3","4.139"
"2025-10-14 09:30:00","231.8","474.8","18.3","4.154"
"2025-10-14 09:45:00","231","481.8","18.4","4.139"
"2025-10-14 10:00:00","233.5","511.3","18.4","4.139"
"2025-10-14 10:15:00","235","477.7","18.5","4.139"
"2025-10-14 10:30:00","240.3","470.7","18.8","4.154"
"2025-10-14 10:45:00","243.8","477.3","18.8","4.139"
"2025-10-14 11:00:00","243.5","472.3","18.6","4.139"
"2025-10-14 11:15:00","243.5","469.3","18.5","4.139"
"2025-10-14 11:30:00","243","486.8","18.6","4.139"
"2025-10-14 11:45:00","251","470","18.8","4.139"
"2025-10-14 12:00:00","354.7","474.2","19.3","4.139"
"2025-10-14 12:15:00","341.8","466.8","19","4.139"
"2025-10-14 12:30:00","295.3","474.3","18.8","4.139"
"2025-10-14 12:45:00","279","466","18.7","4.139"
"2025-10-14 13:00:00","268.8","486","18.8","4.139"
"2025-10-14 13:15:00","272.2","478","19","4.139"
"2025-10-14 13:30:00","277.3","467.5","19.2","4.139"
"2025-10-14 13:45:00","272.2","465.2","19","4.139"
"2025-10-14 14:00:00","267.2","463.5","18.9","4.139"
"2025-10-14 14:15:00","264.2","476.8","18.88","4.139"
"2025-10-14 14:30:00","263.2","466.8","18.8","4.139"
"2025-10-14 14:45:00","298.7","463","18.9","4.169"
"2025-10-14 15:00:00","430.8","465.5","18.9","4.2"
"2025-10-14 15:15:00","481","479","19","4.215"
"2025-10-14 15:30:00","696.7","483.8","19","4.215"
"2025-10-14 15:45:00","718.2","465","19.3","4.397"
"2025-10-14 16:00:00","497.2","464.3","19.7","4.382"
"2025-10-14 16:15:00","336.7","504.8","20.1","4.245"
"2025-10-14 16:30:00","303.3","479.5","20.1","4.26"
"2025-10-14 16:45:00","307.7","467.8","20.1","4.245"
"2025-10-14 17:00:00","305.5","476","19.9","4.26"
"2025-10-14 17:15:00","303.5","464.3","19.98","4.382"
"2025-10-14 17:30:00","397.3","470","20.3","4.336"
"2025-10-14 17:45:00","405.3","471.2","20.1","4.382"
"2025-10-14 18:00:00","371","462.5","19.9","4.382"
"2025-10-14 18:15:00","343.3","461.5","19.8","4.382"
"2025-10-14 18:30:00","321.3","462.3","19.8","4.382"
"2025-10-14 18:45:00","297.3","477.8","19.8","4.26"
"2025-10-14 19:00:00","292.5","467.8","19.8","4.382"
"2025-10-14 19:15:00","290.8","463.2","19.8","4.382"
"2025-10-14 19:30:00","287.3","465.3","19.8","4.382"
"2025-10-14 19:45:00","279.5","464.2","19.9","4.397"
"2025-10-14 20:00:00","278.7","485.2","20.1","4.382"
"2025-10-14 20:15:00","280.8","466","20.4","4.26"
"2025-10-14 20:30:00","286.5","465","20.5","4.397"
"2025-10-14 20:45:00","292.2","474.2","20.4","4.397"
"2025-10-14 21:00:00","290.5","491.7","20.2","4.397"
"2025-10-14 21:15:00","298","476.8","19.4","4.26"
"2025-10-14 21:30:00","303.5","471","19","4.26"
"2025-10-14 21:45:00","306.7","467.7","18.8","4.26"
"2025-10-14 22:00:00","307.7","468.8","18.8","4.26"
"2025-10-14 22:15:00","306.7","475","18.9","4.26"
"2025-10-14 22:30:00","305.2","467","19","4.382"
"2025-10-14 22:45:00","302.5","470.3","19.3","4.382"
"2025-10-14 23:00:00","302.3","464.5","19.7","4.397"
"2025-10-14 23:15:00","365.7","477","20.1","4.26"
"2025-10-14 23:30:00","410.3","470.7","20","4.26"
"2025-10-14 23:45:00","385.7","463","19.8","4.245"
"2025-10-15 00:00:00","361.2","461.3","19.7","4.26"
"2025-10-15 00:15:00","336.7","477.3","19.7","4.26"
"2025-10-15 00:30:00","332.8","478","19.8","4.26"
"2025-10-15 00:45:00","335.3","471.2","20.1","4.185"
"2025-10-15 01:00:00","329.3","464.2","20.1","4.185"
"2025-10-15 01:15:00","320","462.7","19.8","4.169"
"2025-10-15 01:30:00","319","461.2","19.6","4.169"
"2025-10-15 01:45:00","313.3","474","19.5","4.154"
"2025-10-15 02:00:00","312.7","467.2","19.5","4.154"
"2025-10-15 02:15:00","308","462.3","19.5","4.154"
"2025-10-15 02:30:00","306.7","461.2","19.5","4.154"
"2025-10-15 02:45:00","305.3","459.7","19.5","4.154"
"2025-10-15 03:00:00","302","470.8","19.6","4.154"
"2025-10-15 03:15:00","300.8","468.5","19.6","4.154"
"2025-10-15 03:30:00","299.3","462.5","19.68","4.154"
"2025-10-15 03:45:00","298.7","461","19.7","4.154"
"2025-10-15 04:00:00","294.7","459.7","19.7","4.154"
"2025-10-15 04:15:00","293.7","466.7","19.7","4.154"
"2025-10-15 04:30:00","297.5","481.5","19.9","4.154"
"2025-10-15 04:45:00","303.3","471.5","20.1","4.154"
"2025-10-15 05:00:00","416.2","463.2","20.8","4.154"
"2025-10-15 05:15:00","415.2","459.7","20.8","4.154"
"2025-10-15 05:30:00","393","462.2","20.6","4.154"
"2025-10-15 05:45:00","373.7","478.5","20.3","4.154"
"2025-10-15 06:00:00","340.2","469","20.3","4.154"
"2025-10-15 06:15:00","319","465","20.3","4.154"
"2025-10-15 06:30:00","303.8","462.2","20.4","4.154"
"2025-10-15 06:45:00","299.3","461.2","20.3","4.154"
"2025-10-15 07:00:00","291.8","477","20.2","4.154"
"2025-10-15 07:15:00","292","467.3","20.1","4.154"
"2025-10-15 07:30:00","292.3","463.8","19.9","4.154"
"2025-10-15 07:45:00","293.2","465.3","19.8","4.154"
"2025-10-15 08:00:00","294.5","465.5","19.7","4.154"
